Date,QQQ,VNQ,XLF,XLV,XLP,XLU,XLE,XLI,IBB,ITA
02-Mar-2009,-3.28624053237566,-6.43989283621034,-6.52403817859387,-4.40363150029362,-1.93413199908617,-3.20664089638647,-7.59986427880781,-6.77402515017092,-4.74038547270597,-6.82660889878618
03-Mar-2009,-0.0751095071967039,0.400949794265774,-1.98588911377827,-0.227650123364613,-1.20909032140718,-3.65040605365085,0.49720052901748,-0.753778310903499,0.62976972728561,-1.53031132253873
04-Mar-2009,2.63220216090961,1.5880234582346,-1.29782072951151,2.83100120861505,1.90777194043815,0.9251699617294,4.66622797329063,2.73650779680328,1.97931779364141,2.28674936999329
05-Mar-2009,-3.04630329030033,-6.36926418651244,-9.90904933562925,-2.69433909280336,-2.31403175741046,-2.88766076841814,-4.5097664158567,-3.94173597101576,-4.09978998290446,-4.93638323345295
06-Mar-2009,-0.79530684301852,-1.36186164392072,-0.966239831067971,1.44599296954282,0.304878388749832,-0.129337252103842,1.08864545854785,-1.09075266376002,0.840208800704769,-0.344817625539197
09-Mar-2009,-2.15225146209959,2.19790305450417,1.28624584649391,-1.85651888726742,-1.53378673368473,-1.91644209823237,0.180337326565198,-0.907341871736397,-1.19517237643185,-1.32130375087689
10-Mar-2009,5.99386159541843,13.0346310514266,13.8510749039125,3.54696058973088,1.83773165948002,1.31065084317982,4.94515202912908,7.28048650364765,3.70688269420564,4.9173592959157
11-Mar-2009,1.52507752521321,-1.63734135674349,2.60828032420489,-1.82510273883206,-0.101223672787709,-0.173758484195257,-0.417246642067023,0.963865322988767,-1.72830034898978,0.166465592507489
12-Mar-2009,3.26157036552065,7.85492704896747,9.80165420458523,4.78052618355113,2.54951523048591,1.29591089739275,2.9564197721307,3.18609807876687,5.93055021974923,2.91779011152486
13-Mar-2009,0.243837661395067,-2.1597278787669,0.612347246253063,3.2859403967435,1.46986209797021,1.36401138910027,-0.911552806982064,0.174080354456413,1.69111055674133,0.354759746570269
16-Mar-2009,-1.68423407706739,-8.20267512999955,-1.97294889885265,-1.0833487413964,1.54446750863768,2.67353085307343,1.26907266461418,1.09541672121493,-2.08307362769679,1.75524932561925
17-Mar-2009,3.71636126399941,7.30191919095262,6.27467299231511,1.53817030845932,1.85057460603942,1.55419564495842,3.39169416384481,2.88237787308131,3.41267659159748,1.91139217650885
18-Mar-2009,1.25359964217097,5.32387061837922,9.58416905972792,0.164878568374421,-0.518498228928372,3.19517416028836,1.00689896134039,1.87647882831224,-0.304089682421863,1.72310475261781
19-Mar-2009,-0.0673533405588932,-6.31220355446552,-8.30581313601358,-2.46000504142465,-1.28421649207258,1.44393805375995,2.38480264001389,-0.989033221021881,-1.25653227240195,-1.28950881802722
20-Mar-2009,-1.53373949254311,-9.0158607757976,-5.19441324205975,0.0254828897187529,-0.953149905570954,-0.699725495061894,-3.9891155193608,-3.09706314077996,-1.58535920222267,-1.93454652403532
23-Mar-2009,5.72723473564857,14.9917888545195,15.2393893115918,3.58670948658133,4.28230356271169,3.79305290664582,7.91116304206172,6.99507275002552,4.92152312880422,6.02162888869027
24-Mar-2009,-1.86188059516265,-8.02292916098129,-4.97400430915209,-1.319613330397,-0.466821674147597,-2.1886392541727,-1.90894998252509,-0.807576516067693,-2.12533570637488,-0.953740930753056
25-Mar-2009,0.460554994108897,1.63242840785521,3.2718442196864,0.661990773147719,0.977858020926898,-0.0387852185524022,-0.48300527290488,0.807576516067702,0.955203715164881,1.76331957916656
26-Mar-2009,3.03836352425294,2.21293124680874,1.17334587987606,1.10725002833697,1.1060109421881,1.19668242096485,0.854606118210967,5.22312683101175,2.75336148209361,4.84100048319776
27-Mar-2009,-1.8962921738694,-4.55918259829352,-3.12359150908444,-1.06605280275952,-0.967124203231641,-1.00272911031236,-3.01234899502044,-1.90091659069783,-1.53849090740999,-2.36240243210798
30-Mar-2009,-2.49685103226531,-5.61054957107412,-9.03988967744824,-0.578718059838708,-2.19892880122085,-1.99654787835142,-3.78097312891216,-5.10750185479611,-1.29033627079888,-4.1157947948018
31-Mar-2009,0.861245284893326,6.7287449676926,5.36259726547222,0.372418706212166,-0.189349304874223,1.02283563854601,-0.84427590608176,0.598636619692444,0.196123887101251,0.628245899845132
01-Apr-2009,1.47325425938974,-0.536831674839138,2.79814908593753,-0.0412872637129203,1.69177079606334,0.390633734246269,2.09745708384306,2.20027493929021,-2.13260717107675,1.27429867086813
02-Apr-2009,3.16674626027731,6.9958643550943,2.72202034301372,0.412338926218781,2.07522018971257,1.27833942766952,4.02316848709848,5.22220272851879,0.797422745808335,3.89828953786959
03-Apr-2009,1.84065666788826,8.25936849201963,4.00056329930873,-1.65977144732244,-0.411588676449191,0.65222316640532,1.93075159337828,0.100679679143864,-0.643605109176117,-0.397323044184235
06-Apr-2009,-0.247581545023094,-1.14409430771351,-2.71984880719953,0.957735170826633,0.274574503477882,-0.844876947061839,-2.04156952133726,0.251309618499179,0.0768743239740414,3.46501720576583
07-Apr-2009,-2.6693638443094,-7.77382606522421,-3.01424789581148,-1.12525213527129,-1.84505925894471,-0.463839833730989,-3.03974247240554,-2.90318628404143,-1.62608002504246,-2.22164560625644
08-Apr-2009,1.67276810245769,1.46610611340721,0.544994250137002,0.668306029601298,0.834500870198895,0.963961802589522,1.27213047057587,0.87476194271921,1.44157282439041,0.364386051645465
09-Apr-2009,3.05151795518431,12.5794144746353,14.4476233567764,0.45694610566998,0.0461418875200115,0.0383579308477383,2.89231527157352,4.80088513420368,1.84497879021446,5.12652084701949
13-Apr-2009,-0.151864258652659,0.303446342937042,4.14617721254732,0.784323052258584,-0.277282205483708,-1.31278223753149,-1.10257532471638,0.292515572748427,-0.408744071268325,-1.661802748378
14-Apr-2009,-1.2236516705464,-8.86656983219667,-6.81553168678674,-0.453338438268628,-1.39796866517895,-1.29081761608345,-0.266394719700728,-1.47130841534943,-1.37472276685099,-1.71733098387093
15-Apr-2009,-0.277358779166312,8.32640389820309,4.71787776438505,0.576607393167634,1.76751382149794,0.940448170554845,0.133297449457797,0.934345153465449,-1.02026524107119,1.41961271893224
16-Apr-2009,2.55953982299243,3.29644523926536,1.09989642853807,0.450747623758066,1.32815545212511,0.699527029362313,0.465177935721802,3.32160069180068,1.00489315706128,3.35848817941737
17-Apr-2009,0.210362562459844,1.78545243858179,1.2681009852222,1.13819836307993,0.499232538409781,-0.155030660477335,1.16447794222557,-0.047368419926044,0.169071343578865,0.418555218730203
20-Apr-2009,-3.26498529535612,-10.8654291574897,-11.8345181907163,-1.95925402637909,-1.96579282889018,-1.13125876650762,-4.9707929582881,-4.50545968141363,-3.13524822576159,-3.74996051750216
21-Apr-2009,1.38612555773794,8.48864272807884,7.13539324730973,-0.95255380022499,1.01055838874582,0.352462340766291,1.95500739897944,2.39910930209322,0.741954749798636,1.69294871541812
22-Apr-2009,0.305474415527965,-3.55503010061454,-3.65073286863992,-1.08788942032311,-1.33424168823186,-1.06111260727014,-1.06371685225296,1.53630835618544,-0.236199182539918,1.32346654809554
23-Apr-2009,0.971121583352642,4.40803087219705,4.58969339977889,0.0840805165959596,0,0.354964493571625,1.84859232029425,1.0897827054367,-0.0788314121994295,1.95289714322317
24-Apr-2009,1.73660507469804,4.62826974871483,2.21824765088976,-0.126172474401808,-0.417738904403664,-0.157625229365517,2.86235880693644,2.05232352285348,1.7671829314184,1.61147680152835
27-Apr-2009,0.118634780057152,-6.17559875798832,-1.65904227906073,1.08830510506747,0.602831700758399,0.707252345817617,-1.90648355059745,-2.00520059935379,1.50770779349369,-0.917631666588042
28-Apr-2009,-0.743938962449837,1.31839171797648,-3.11492657616115,0.374030976140551,0.461241736036973,0.39082105410276,0.220971888020189,-1.1845911607792,2.13011554137087,-0.822836874292901
29-Apr-2009,1.36459010756922,4.26280008650709,4.22393696099599,0.372612479806469,1.64314159598451,0.73829863401471,2.72200683552721,3.28205639915943,0.521861385186664,2.87587210019255
30-Apr-2009,0.996776073604028,-0.440251228973698,-1.3881775765395,-0.0826949643108566,-0.408258140048283,0.0774067199694316,-1.66794388861902,0.368335198866527,-2.65197692655753,-1.0846582123089
01-May-2009,0.262222831511203,-3.33256770466454,-0.748416391143484,-0.165555721336149,0.40825814004827,2.59654900702652,3.18171750331028,1.09690641640728,-1.36828301386965,1.51020406763866
04-May-2009,1.95916619835748,7.92150976642144,9.65898174054202,1.64340961510403,1.52741643001765,1.49645563952787,3.92123116855966,3.2202961390317,1.16959983893643,1.88081275811711
05-May-2009,-0.0856626597114228,-3.80412519025559,-1.45988522258851,1.13454272257151,-0.85067636607217,-0.185862281920191,-1.35191143115472,0.307676091990982,-0.506175314845102,0.440311401824015
06-May-2009,0.0286015327538188,3.74389722255819,7.65766058604078,-0.606168070986025,0.627521401392398,-0.597007386945128,3.80379597792092,1.56724686653721,-1.08229292792587,0.850644499234454
07-May-2009,-2.36874821717954,-5.89315704978206,-2.92702364884386,2.00644355632916,0.401322267723924,0.522611832251251,-1.29882970970204,-2.05110124395138,1.32800518049788,-1.31545566270822
08-May-2009,0.0584967312725021,6.46386574539132,7.16293802505578,1.65492040263943,1.28239247069893,1.44152241309872,4.1754536566849,3.59425911170832,0.718427015059322,4.15473035443623
11-May-2009,0.349943062346982,-3.87780315592034,-6.01447223440075,-1.73440821209353,-0.48452411238991,-0.44131611645066,-3.09526018085017,-3.02272376753304,0.758584496920515,-2.45277937399727
12-May-2009,-1.23025022822583,-0.280590185065541,-2.1435097753943,1.61709724082837,1.18499772442792,0.697859369168236,0.634674921582453,-1.10207234657435,1.08238621516061,-0.217190040588333
13-May-2009,-2.7186078874699,-6.78115803175027,-5.21707335173309,-0.235030916185845,-1.84945305511794,-2.70836058315469,-3.35741820805298,-4.20970703734273,-2.2836402061859,-3.06662301983844
14-May-2009,1.11433283044703,2.34449710111881,3.28180609836395,0.117591536064601,0.354953447010325,-0.0752628037578725,0.285800229758097,0.737023517276053,0.213937985467425,0.942235309116667
15-May-2009,-0.0599154504387288,-3.41937251325002,-2.06016489233136,-0.786470578720069,-0.934378364151335,-2.39963828466496,-2.16392421396643,0.0458563324662805,-0.25983307138398,-0.768002602504173
18-May-2009,2.57368448777409,7.73107619579364,6.38337511544035,0.982104502644103,2.07927491104106,0,3.39991279951376,3.60396929632812,1.18669736561863,2.74730873624533
19-May-2009,0.466215708773972,-1.92527246449962,-2.05518150482428,-0.74551695532911,0.5675584423055,1.79559416044063,0.482107237251766,-0.754996134183241,-0.121078136013144,0.289941985916568
20-May-2009,-0.349478940211622,-0.799868488826623,-2.69371987751601,0.39309798402289,0.130493435156029,-1.83417853525004,0.340100011168738,0.0890876101235374,0.498416299188135,0.168678692507031
21-May-2009,-1.85485751953083,0.288680806977003,0.170477673259591,-0.906460215256816,-0.917225775531648,-1.20273580430712,-3.00042061500585,-3.0757499530625,-1.38057206774025,-2.33924283704043
22-May-2009,-0.327442929355092,-2.49727894330497,-0.683743515757973,0.118750728044757,0.612440918830109,0.816362654968019,0.0411643846287944,-0.36814842031944,0.0305445462981148,-0.0740045522031506
26-May-2009,3.659132031733,5.77421339241527,3.20698572001438,0.905304905499934,1.25676956754131,2.86220650674631,2.09676546974274,3.57741982825766,2.39921447062221,2.98963757456957
27-May-2009,-0.692249132241643,-3.69418746923692,-3.03561515354221,-1.02405563354469,-2.57378200283295,-2.05250545128388,-1.09381105739711,-3.30117724580441,-0.913671432770071,-1.18029219900473
28-May-2009,1.15112387216707,1.37361093829586,2.78614792197204,0.513362231233923,1.05495196594397,2.05250545128389,3.26584875256705,0.960869395888141,0.629984246898822,1.51499532605941
29-May-2009,1.22279888274798,3.24621241409088,1.81521471592095,1.71810231479445,1.08723234292362,0.712298328475938,1.85535167508645,2.38481775206043,1.11517515757501,0.190757929362475
01-Jun-2009,2.81470472062349,5.00180206522967,1.05734138006812,0.655973859031138,1.97010188603643,3.16200312297453,3.61048280598395,4.52049635448187,0.721921188847147,4.38095174481668
02-Jun-2009,0.137298496244349,-2.09603124879647,-1.63131841767454,0.613527250770739,1.01264132001385,-1.20152897659988,-0.2616243542748,0.169887988807864,1.71740549848176,0.77218100886355
03-Jun-2009,-0.302294890083185,-0.179159564944845,-1.32453191165993,-0.229634124687489,-0.505010753737039,-1.6993424315394,-3.93104757475119,-1.97091405988091,1.40422359022917,-1.57337565784498
04-Jun-2009,1.12220809748604,3.14779080794802,3.52064311926059,-1.3888969210362,0.168599871585682,0.927140422474472,2.23257093413622,1.80102607107305,0.383439547233183,2.49672494807687
05-Jun-2009,0.108815787533311,-0.260967617666225,-0.888909593952327,0.194067236342986,-0.506750689272643,0.110691216108517,-0.821776406326008,0.846427062670703,-0.754063193477138,2.37024008918381
08-Jun-2009,-0.299517428832103,-1.8462039044021,0.72787207512127,-1.09164651690092,0.380288106789681,-0.628821680497223,-0.23053673627219,0.252524812509692,-0.429377503122039,-0.702969327459107
09-Jun-2009,0.76066731008089,0,0.722597042441521,-0.510880007054802,-0.889614174117992,-0.260097423539659,0.976168288006011,-0.210379955818876,0.272133928940297,-1.30930757956587
10-Jun-2009,-0.352476539151437,-1.76047086211707,-1.53168216884651,-0.434382387719744,-1.11253963160049,1.55042989699327,0.891232780782103,-0.633882268120729,-0.717773977222945,-0.335564066312251
11-Jun-2009,0,-2.06818999780424,0.809085126404993,1.06282660470523,0.429350962029401,1.92280394484954,1.98137493296089,-0.169701668589557,0.960651265001895,-1.33110780397756
12-Jun-2009,-0.462757690526448,3.5620829491648,0.642553927659575,0.351748931319771,0.768247258097374,1.24978522646247,-0.967086087214102,0.169701668589564,0.455612266129714,0.746688474167144
15-Jun-2009,-2.06758767923576,-4.86121537936901,-2.5953974543851,-3.13081489998637,-2.45333717949528,-2.04342489842044,-2.68954235927276,-3.09966026844441,-2.41532419246816,-2.53407808404004
16-Jun-2009,-0.979731223207908,-1.85392853444668,-1.74066655372581,0.401784361273825,-1.31581053387494,-0.690557773227751,-2.15396946408918,-1.85355709429812,-0.262270321480223,-1.35011907233637
17-Jun-2009,0.951847705484488,-1.92133000624966,-2.97006843650423,2.2597173974621,1.01034897161668,0.291323099254622,-1.64148277946256,-0.760093160217049,2.50697218046542,0.0702836924764956
18-Jun-2009,-0.195222535203275,0.676678772685176,2.38311176179158,1.90258307551089,1.81899679292386,2.22952160656469,-0.379600010017226,0.0896982731458741,0.609970166821766,0.793107233337621
19-Jun-2009,1.06762955810842,0.99059514813878,1.76794270188716,0.808502637736461,-1.01277004317256,-1.20499375317445,-1.0029012749641,0.216469803290366,0.774812031202781,-0.465802789507341
22-Jun-2009,-3.03224995882331,-5.35551875379702,-5.98978740141271,-1.81859556063312,-0.393932195021993,-0.291591038261819,-5.1282258988267,-3.39016034176629,-2.15609606378925,-2.21861073924115
23-Jun-2009,-0.228274932820729,0.735293584652578,1.13985118858069,-0.312839102311109,-0.615935877592995,-0.880114009207223,0.597146561793429,-0.936311853193893,-0.215322462411767,-2.58686251180259
24-Jun-2009,1.67165343455152,2.15962398545537,1.21318761539672,0.507922801154124,0.264463802043811,0.843557936384565,0.403186529886803,0.656329588872326,1.04355877252545,-1.32126898780687
25-Jun-2009,1.94773688151829,1.31626327758131,2.13047211089913,2.72931668973447,1.70196526448324,1.66612140116528,2.07486765580777,3.03752276436724,2.56906983835661,2.04618176251473
26-Jun-2009,0.22021829894182,0.846366746089719,0.504622657096744,0,-0.346800865070137,-0.359802596791312,-0.665942639519457,-0.408808165847714,0.938098636840227,-0.538288808507732
29-Jun-2009,0.219710022698719,-0.0648612119129626,1.25053504371908,0.604935129579782,0.606081697267638,1.28936998619232,0.935208432659212,0.996368989832952,0.205711190781755,1.31611861652443
30-Jun-2009,-0.19222825332342,0.582125116489523,-0.999167459497488,-0.832661346056705,-0.779845045074141,-0.750108506946903,-0.601688071778549,-1.04194476987556,-0.301878626013427,-1.2425414676292
01-Jul-2009,0.0549744611858179,1.72637262774622,-0.587488904233864,0.265652778490248,1.68212108874983,1.28249540884091,0.0832271224993786,0.409033312194253,-0.648073395528944,0.122490815373075
02-Jul-2009,-2.22231494718503,-5.43841439405077,-3.51216106338033,-2.41713661385075,-2.11811786978526,-2.90916296598001,-4.09606660320501,-3.1792788272147,-2.66343807184181,-3.61498017117582
06-Jul-2009,-0.535149757040641,2.47907376616753,0.0871425034168903,0.773696264074246,2.03249816859609,0.581392821442219,-1.02339162375151,0.0468095052283337,0.11358254102324,-0.305124710678334
07-Jul-2009,-2.51659238415451,-3.96254807843328,-1.58040422224549,-0.386111387947557,-1.24918440305077,-2.0129081089458,-2.59414053810832,-3.47571477103586,-1.6742181481958,-2.71014072758214
08-Jul-2009,0.519897335552286,-0.955662767750742,-1.69567904158793,0.924168550091713,0.432528060564259,-0.444579689368871,0.0224805619975935,-0.388365097609743,0.890673017516033,0.0261390706876386
09-Jul-2009,0.1727438529311,-1.90416179363175,1.25228765628601,-1.27292773084789,-0.736403200269435,0.0371451241374033,1.02770556853134,0.919905121049993,-0.429975351765776,-0.340654643768638
10-Jul-2009,0.430493393427503,-0.139883950563643,-1.3423336063837,-0.466915507286741,-0.479438625840153,-0.111438802613199,-0.713784077793067,-0.144683321678675,-0.24451044071652,0.627929655098796
13-Jul-2009,1.90051109544805,3.71049289801301,6.2001547753484,1.73984323813462,1.77532886111349,1.73147592886797,1.51078971707301,2.52578554482123,1.21650381734298,2.09069125411103
14-Jul-2009,0.364602408554799,1.20685905833534,-0.424316622260278,0.458876078069301,0.300008123839727,0.764075297140564,1.33610814868484,1.4482407470525,0.156367531553941,1.62151916469238
15-Jul-2009,3.30423884620449,3.63197735621749,4.16384025892469,0.873674871674907,1.612932127813,1.97384962924748,3.48511928949109,3.0602825372516,1.07358718776335,2.7514555762915
16-Jul-2009,1.18472396124122,1.15014928737911,-0.326769071313308,0.640968420628584,0.671416199679484,0.0355481966536347,1.21134422821929,1.82758147713393,0.867393037865522,1.52856648190459
17-Jul-2009,0.533945224584751,-2.7045842372531,-0.656806103429839,-0.30112761517398,0.083656525598973,-0.46289625170733,0.579644505364518,-1.15505445098741,-0.069682394900779,-0.894904040378186
20-Jul-2009,0.953879739540594,3.46410766815449,0.820316330979714,0.225902701518084,0.292060625020865,0.746667449388573,1.69858603494542,1.99077557744543,1.13651949678059,1.54295290481448
21-Jul-2009,0.683276075825924,-0.284133758903208,-0.902734989603067,1.4560581032938,-0.125084106279714,0.986984742557473,0.868798941430418,0.0438177486935806,1.00104894664397,-0.527701115223591
22-Jul-2009,0.834691653713539,0.126378702331987,0.0824186586233591,-0.371321544363647,0.0417102510269723,-0.527477671780411,-0.909404157944416,0.306004719146453,-0.177540168582291,-0.192561471733417
23-Jul-2009,2.1837384105994,3.90144466465167,2.8422327975069,1.98903299845359,1.36672477663094,2.57579261084846,2.80242992567992,2.07347126203973,4.51648517988385,0.360768870366666
24-Jul-2009,-0.765310916843511,0.695993139732954,-0.562017580392421,1.73539766983867,0.90093721384979,1.56840086223638,1.04073728152759,0.0854984403644123,1.99202433268916,-0.602057712136796
27-Jul-2009,0.765310916843496,1.43717706514197,1.59747499850746,-0.0717241909240436,-0.36756280715281,-0.237053424460199,0.331563988563285,0.553765969278867,0.102401681647568,-0.629996714114981
28-Jul-2009,-0.688500087620231,-0.0892291159241722,-0.238006503967823,0.679159019494491,0.122663906128013,-1.64107011007181,-1.47104503004476,-0.0850208412561807,1.62440931100985,0.678308749654793
29-Jul-2009,0.663104098872616,-1.25751302370955,0,-0.0712727051776565,0.529863693704252,-0.483807405273097,-2.33893200059576,-0.468745128022675,0.376931562672111,0.361486315677655
30-Jul-2009,0.582936973514814,3.52265150119074,2.27728606392589,0.142532785028649,-0.122009896397962,1.51259050008526,1.3859524288022,1.61020489263006,-0.376931562672115,1.50413324145735
31-Jul-2009,-0.303729638034747,-0.0873252806029354,1.00424656842497,-0.786287682877876,-0.203708182980182,-1.27036645651434,0.972737636958058,0.377571546205377,-0.872380062787766,-0.261025833506494
03-Aug-2009,1.48447372840229,1.78887831229848,2.50489051198935,0.608133446500459,0.122247770099469,0.997055849576606,2.53574283706909,2.15419369410529,0.519303171161982,1.92947314396198
04-Aug-2009,0,5.31786599640785,2.00376828076067,0.249325463062441,0.16283839046089,-1.48201602521935,-0.173503456758409,0.734984100620552,0.327892901649928,0.696717162027011
05-Aug-2009,-0.777180456524926,3.75197453344451,3.39506907123282,-1.43320739648404,-0.652788243318225,-0.69685675464717,-1.00833728791635,-0.817012135982724,-1.599225321034,-1.09363192270391
06-Aug-2009,-0.884890447579479,-0.760267315274956,-0.71274637466305,-0.724380842163596,-1.02864530804847,0.174648312407953,-0.821932211534336,0.531837447634869,-2.08138945385298,0.792328797741581
